id,fecha,cuenta,texto,sustantivos,adjetivos,verbos,personas,organizaciones,lugares,matcheos
1634581178643513346,2023-03-11,Horacio Rodríguez Larreta,"""Tercero, vamos a seguir trabajando en la erradicación de la violencia de género. En la Ciudad logramos reducir la tasa de femicidios a la mitad. Es posible hacerlo en todo el país donde los femicidios no dejan de crecer.""","erradicación-42,violencia-61,género-74,tasar-115,femicidios-123,mitad-139,país-176,femicidios-191",posible-149,"seguir-18,trabajar-25,lograr-95,reducir-104,hacerlo-157,dejar-205,crecer-214","","","","femicidio,violencia"
1632047706825687041,2023-03-04,Horacio Rodríguez Larreta,"""No alcanza con medidas aisladas. Se puede combatir al narco, las mafias y el crimen organizado con un plan integral, decisión política para aplicarlo y acciones firmes. Rosarinos, no pierdan la esperanza de salir de esta pesadilla. El narco no ganó.""","medir-16,narco-55,mafia-66,crimen-78,plan-103,decisión-118,accionar-153,esperanzar-195,pesadilla-222,narco-236","aislar-24,organizar-85,integral-108,político-127,firme-162","alcanzar-4,combatir-43,aplicarlo-141,perder-184,salir-208,ganar-245","","",Rosarinos-170,"crimen,narco"
1632047701087985666,2023-03-04,Horacio Rodríguez Larreta,"""6. Vamos a usar la tecnología para combatir la inseguridad como nosotros hicimos en en la Ciudad de Buenos Aires con el uso de las cámaras de reconocimiento facial que ahora están proponiendo para usar en Santa Fe.""","tecnología-20,inseguridad-48,usar-121,cámara-132,reconocimiento-143",facial-158,"usar-12,combatir-36,hacer-74,estar-175,proponer-181,usar-198","","","Ciudad de Buenos Aires-91,Santa Fe-206",inseguridad
1632047698298675200,2023-03-04,Horacio Rodríguez Larreta,"""5. Tomando a los mejores hombres y mujeres de las fuerzas federales vamos a crear un grupo de elite que lleve adelante las investigaciones y acciones necesarias para frenar el crimen organizado, una suerte de FBI argentino.""","hombre-26,mujer-36,fuerza-51,grupo-86,elite-95,investigación-124,accionar-142,crimen-177,suerte-200","mejorar-18,federal-59,necesario-151,organizar-184,argentino-214","tomando-4,crear-77,llevar-105,frenar-167","",FBI-210,"",crimen
1632047693915619328,2023-03-04,Horacio Rodríguez Larreta,"""3. Necesitamos cárceles que aislen a los que manejan el negocio, que estén fuera de su zona de influencia y les impidan la comunicación con sus organizaciones criminales.""","cárcel-16,negociar-57,zona-88,influenciar-96,comunicación-124,organización-145",criminal-160,"necesitamos-4,aislen-29,estar-70,impedir-113","","","","criminal,cárcel"
1632047689704546305,2023-03-04,Horacio Rodríguez Larreta,"""1. Fuerte presencia de Gendarmería para recuperar el territorio ocupado por los narcos. A las fronteras las blindamos con las Fuerzas Armadas. 3000 gendarmes en Rosario, 10.000 en todo el país.""","presenciar-11,territorio-54,narcos-81,frontero-95,blindar-109,gendarme-149,país-189","fuerte-4,ocupar-65",recuperar-41,"",Fuerzas Armadas-127,"Fuerte-4,Gendarmería-24,Rosario-162","narco,gendarme"
1632047687418748928,2023-03-04,Horacio Rodríguez Larreta,"""El narco no va a ganar. Tampoco las mafias ni el crimen organizado. Rosario va a dejar de ser una ciudad peligrosa y la gente va a vivir tranquila, libre y sin miedo. Para lograrlo, propongo 6 medidas:""","narco-4,mafia-37,crimen-50,ciudad-99,gente-121,miedo-161,medir-194","organizar-57,peligroso-106,tranquilo-138,librar-149","ganar-18,dejar-82,ser-91,vivir-132,lograrlo-173,proponer-183","","",Rosario-69,"crimen,narco"
1631781328436822018,2023-03-03,Horacio Rodríguez Larreta,"""En Morón viven con miedo y angustia. Los motochorros matan para robar y los únicos que intentan frenarlos son los vecinos. Se tienen que cuidar entre ellos poniendo en riesgo su vida. Con @diegosantilli y @rctagliaferro vamos a hacer que la gente viva tranquila. https://t.co/xeioVn0Xb9""","miedo-20,motochorros-42,vecino-115,riesgo-169,vida-179,gente-242","único-77,vivo-248,tranquilo-253","angustiar-28,robar-65,frenarlos-97,ser-107,cuidar-138,poner-157,hacer-229","","",Morón-4,robar
1631271529907474432,2023-03-02,Horacio Rodríguez Larreta,"""La gente en Rosario quiere y necesita vivir tranquila. Mi propuesta es un Gobierno Nacional presente y ocupado en recuperar la calle, con 3000 gendarmes persiguiendo a los narcos mientras las FFAA blindan nuestras fronteras.""","gente-4,proponer-59,callar-128,gendarme-144,narcos-173,frontero-215","tranquilo-45,presentar-93,ocupar-104","querer-21,necesitar-30,vivir-39,recuperar-115,perseguir-154","",FFAA-193,"Rosario-13,Gobierno Nacional-75","narco,gendarme"
1625209461424984097,2023-02-13,Horacio Rodríguez Larreta,"""Rodrigo Medini no esta más. Fue asesinado en una balacera narco en Rosario. El año pasado, publicaba esto contando el abandono de un gobierno provincial que no lo protegía ni lo respetaba. Cuidar a los que nos cuidan, tan simple e imprescindible como eso. Mi abrazo a su familia. https://t.co/FQSH2qAbLO""","balacera-50,año-80,abandonar-119,gobernar-134,abrazar-260,familia-272,https://t.co/fqsh2qablo-281","narco-59,pasar-84,provincial-143,simple-223,imprescindible-232","asesinar-33,contar-107,proteger-164,cuidar-190","Rodrigo Medini-1,Cuidar-190","","",narco
1620406634332946433,2023-01-31,Horacio Rodríguez Larreta,"""La detención de Jones Huala, prófugo de la justicia quien fue protegido por el kirchnerismo en varias oportunidades, es un paso adelante hacia un país libre donde no haya lugar para la violencia. Los argentinos queremos vivir libres y en paz.""","detención-4,prófugo-30,justicia-44,kirchnerismo-80,oportunidad-103,pasar-124,país-147,lugar-172,violencia-186,argentino-201,paz-239","librar-152,libre-227","proteger-63,haber-167,querer-212,vivir-221",Jones Huala-17,"","",violencia
1620406629329170433,2023-01-31,Horacio Rodríguez Larreta,"""Ayer, en Villa La Angostura, me junté con Pablo Antriao, una de las tantas víctimas de la violencia y usurpación de los pseudo mapuches que con el aval del gobierno nacional vienen generando terror en nuestra Patagonia. https://t.co/1fezdndsTv""","víctima-76,violencia-91,usurpación-103,aval-148,terror-192,https://t.co/1fezdndstv-221","pseudo-121,nacional-166","juntar-33,venir-175,generar-182",Pablo Antriao-43,"","Villa La Angostura-10,Patagonia-210",violencia
1617570053322424331,2023-01-23,Horacio Rodríguez Larreta,"""Estuve en la Triple Frontera donde funciona uno de los mercados delictivos más grandes de Latinoamérica. Todos lo sabemos. El narcotráfico y el contrabando operan sin ningún control del Gobierno nacional, lo que pone en riesgo la paz y la seguridad de millones de personas. https://t.co/E32ZqFsYTO""","mercar-56,narcotráfico-127,contrabando-145,control-175,riesgo-221,paz-231,seguridad-240,millón-253,personar-265","delictivo-65,grande-80,nacional-196,https://t.co/e32zqfsyto-275","estuve-1,funcionar-36,saber-115,poner-213","","","Triple Frontera-14,Latinoamérica-91,Gobierno nacional-187",narco
1613197949592379395,2023-01-11,Horacio Rodríguez Larreta,"""Este lugar era un búnker narco. Antes acá había delincuentes, hoy ya no. Y esta es una de las razones por las que la Ciudad de Buenos Aires es la más segura de Latinoamérica. Se puede. https://t.co/99angAxGu9""","lugar-6,búnker-19,delincuente-49,razonar-95,https://t.co/99angaxgu9-186","narco-26,seguro-151","ser-12,haber-43,poder-179","","","Ciudad de Buenos Aires-118,Latinoamérica-161",narco
1608458527751667713,2022-12-29,Horacio Rodríguez Larreta,"""Otra vez la mafia. ¿Hasta cuándo los rosarinos van a tener que convivir con la violencia y la extorsión de los narcos? El gobierno nacional y provincial abandonaron Rosario. Toda mi solidaridad con cada rosarino, que hoy está más asustado que ayer y mi apoyo a Televisión Litoral. https://t.co/2vbVpoiwfx""","vez-6,mafia-13,rosarino-38,violencia-80,extorsión-95,narcos-112,solidaridad-183,rosarino-204,apoyar-254,https://t.co/2vbvpoiwfx-282","nacional-132,provincial-143,asustar-231","ir-48,tener-54,convivir-64,abandonar-154","",Televisión Litoral-262,Rosario-166,"narco,violencia"
1602707219602194435,2022-12-13,Horacio Rodríguez Larreta,"""Felicito a los hombres y mujeres que se capacitaron para cuidarnos y hoy son parte de la Policía y los bomberos de la Ciudad. Hace unos años tomamos la decisión política de ponerle un freno a la inseguridad y tenemos que llevar eso a toda la Argentina para que todos vivan en paz. https://t.co/ND2mShOztv""","hombre-16,mujer-26,partir-78,bombero-104,año-137,decisión-153,frenar-185,inseguridad-196,paz-277",político-162,"felicito-1,capacitar-41,cuidarnos-58,ser-74,tomar-142,ponerle-174,tener-210,llevar-222",https://t.co/ND2mShOztv-282,Policía-90,"Ciudad-119,Hace-127,la Argentina-240",inseguridad
1596191586614140928,2022-11-25,Horacio Rodríguez Larreta,"""¡Vamos La Matanza! Con voluntad política se puede terminar con el delito. Muchas personas me hablaron del miedo que sienten porque la inseguridad no para. Les quiero decir que juntos vamos a cambiar esta realidad para que en la provincia y en todo el país se pueda vivir en paz. https://t.co/BXnBN5ZAlo""","voluntad-24,delito-67,personar-82,miedo-107,inseguridad-135,realidad-205,provincia-229,país-252,paz-275","político-33,junto-177","vamos-2,terminar-51,hablar-94,querer-160,decir-167,cambiar-192,poder-260,vivir-266,https://t.co/bxnbn5zalo-280","","","",inseguridad
1592543360174428161,2022-11-15,Horacio Rodríguez Larreta,"""Todo mi apoyo a @mariuvidal. Es inconcebible que un Gobernador hable así de ella o de cualquier persona. El patoterismo y la violencia nunca fueron el camino ni lo serán en la Argentina que vamos construir. https://t.co/YvFSIFV2jS""","apoyar-9,personar-97,patoterismo-109,violencia-126,caminar-152",inconcebible-33,"hablar-64,ser-142,construir-197",Gobernador-53,"","",violencia
1592537191556997121,2022-11-15,Horacio Rodríguez Larreta,"""Al narcotráfico hay que combatirlo con una estrategia nacional y un gobierno provincial que vaya a fondo. Sé de tu compromiso absoluto con este tema y con los rosarinos. Contás conmigo para enfrentarlo.""","narcotráfico-4,estrategia-44,gobernar-69,compromiso-116,temer-145,rosarino-160","nacional-55,provincial-78,absoluto-127","combatirlo-25,ir-93,enfrentarlo-191","","",Contás-171,narco
1591115522737070083,2022-11-11,Horacio Rodríguez Larreta,"""Tuve una charla muy interesante con @rosendogrobo sobre varios temas: mi historia en la política, la coyuntura, el futuro, y el proyecto de país en el que estoy trabajando. Gracias por la invitación, Rosendo. Acá la ven completa: https://t.co/cVYo3UaS1f https://t.co/tQZNguXN8d""","charlar-10,temer-64,historia-74,político-89,coyuntura-102,futuro-116,proyectar-129,país-141,invitación-189","interesante-21,completo-221","tuve-1,trabajar-162","Rosendo-201,Acá-210","","",robo
1590122488885047301,2022-11-08,Horacio Rodríguez Larreta,"""Hay límites que no se pueden cruzar. No vamos a permitir el adoctrinamiento; todo lo contrario: vamos a seguir trabajando para que los chicos puedan pensar libremente. La prepotencia y la violencia no son formas de diálogo y no las queremos para nuestro país. https://t.co/DUlCdUJKHS""","límite-5,adoctrinamiento-61,chico-136,prepotencia-172,violencia-189,formar-206,diálogo-216,país-255","","poder-23,cruzar-30,permitir-49,seguir-105,trabajar-112,poder-143,pensar-150,ser-202,querer-233","","","",violencia
1585738322386644994,2022-10-27,Horacio Rodríguez Larreta,"""Hoy con @maxi_gallucci estuvimos en Avellaneda escuchando a la gente. A pesar de las preocupaciones por la inseguridad, no faltan ganas de salir adelante. Juntos vamos a trabajar para construir una Argentina distinta. ¡Gracias por recibirme! https://t.co/rSVAPR1TWB""","gente-64,preocupación-86,inseguridad-108,ganar-131","juntos-156,distinto-209","escuchar-48,salir-140,trabajar-171,construir-185,recibirme-232",Juntos-156,@maxi_gallucci-9,"Avellaneda-37,Argentina-199",inseguridad
1580956960480190464,2022-10-14,Horacio Rodríguez Larreta,"""Nuestro sur y su gente siguen siendo víctimas de los pseudo mapuches que se mueven con impunidad porque al Gobierno nacional no le importa terminar con la violencia. ¿Qué más tiene que pasar? Una Argentina sin violencia es posible y cada vez somos más los que queremos lograrla. https://t.co/f6hP2xVYSJ""","sur-9,gente-18,víctima-38,impunidad-88,violencia-156,violencia-211,vez-239","pseudo-54,nacional-117,posible-224","seguir-24,importar-132,terminar-140,tener-176,pasar-186,querer-261,lograrla-270","","","Gobierno nacional-108,Una Argentina-193",violencia
1580293744091312128,2022-10-12,Horacio Rodríguez Larreta,"""La inseguridad y el narcotráfico se enfrentan con decisión política. La Policía de la Ciudad desarticuló un búnker en el Barrio 21-24 y lo convertimos en un merendero y centro de rehabilitación para las familias. https://t.co/0njMif6Il2""","inseguridad-4,narcotráfico-21,decisión-51,búnker-109,merendero-158,centrar-170,rehabilitación-180,familia-204",político-60,"desarticular-94,convertir-140,https://t.co/0njmif6il2-214","","","la Ciudad-84,el Barrio-119","inseguridad,narco"
1579886684766076929,2022-10-11,Horacio Rodríguez Larreta,"""Las mafias y el narcotráfico tomaron a Rosario de rehén, mientras el Gobierno nacional y el gobernador Perotti miran para otro lado. Me solidarizo con los periodistas que sufrieron amenazas, es un espanto vivir así. No nos acostumbremos nunca, lo vamos a cambiar. https://t.co/BLRGGx6TcA""","mafia-5,narcotráfico-17,rehén-51,gobernador-93,lado-128,periodista-156,amenazar-182,espantar-198",nacional-79,"tomar-30,solidarizar-137,sufrir-172,vivir-206,acostumbrar-224,cambiar-256",Perotti-104,"","Rosario-40,Gobierno nacional-70",narco
1568638368258588672,2022-09-10,Horacio Rodríguez Larreta,"""La paz, la no violencia, la unidad y el diálogo son algunos de los valores que compartimos con @CynthiaHotton para nuestro país. Hoy le transmitimos eso a un grupo de jóvenes que quieren un futuro mejor. Ellos tienen la fuerza para que juntos construyamos una Argentina distinta. https://t.co/72T373sR0R""","paz-4,violencia-15,unidad-29,diálogo-41,valorar-68,@cynthiahotton-96,país-124,grupo-159,joven-168,futuro-191,forzar-221,https://t.co/72t373sr0r-281","mejor-198,junto-237,distinto-271","ser-49,compartir-80,transmitir-137,construir-244","","",Argentina-261,violencia
1567876464279707651,2022-09-08,Horacio Rodríguez Larreta,"""LAS REGLAS DE LA DEMOCRACIA ESTÁN PARA RESPETARSE, NO PARA TORCERSE\n\nHoy el gobierno de San Juan va a aprobar la Ley de Lemas, un sistema que permite ganar una elección sin respetar el voto popular. Es gravísimo. #NoALaLeyDeLemas""","reglas-5,democracia-18,sistema-133,elección-163,votar-188","popular-193,gravísimo-205","están-29,aprobar-105,permitir-145,ganar-153,respetar-176","","",San Juan-91,robar
1564802202400690177,2022-08-31,Horacio Rodríguez Larreta,"""Estos comentarios son completamente desubicados. Esto es violencia. Todo mi apoyo para @PatoBullrich. https://t.co/qMiWH1ywt0""","comentario-7,violencia-58,apoyar-77",desubicados-37,ser-19,"","","",violencia
1564579438431551491,2022-08-30,Horacio Rodríguez Larreta,"""La prioridad está en los temas que ustedes no solo no resolvieron, sino que agravaron. La inflación, la inseguridad, la falta de trabajo, la crisis educativa. Esos son los problemas que nos preocupan en Juntos por el Cambio y por eso seguimos unidos trabajando en un plan.""","prioridad-4,temer-26,inflación-91,inseguridad-105,falto-121,trabajar-130,crisis-142,problema-173,plan-268","educativo-149,unir-244","estar-14,resolver-55,agravar-77,ser-165,trabajar-251","","","",inseguridad
